sentence,word,pos
334, राज्य,NN
334, अमेरिका,NNP
334,का,PKO
334, जगुआर,NNP
334, अधिकारी,NN
334,हरू,HRU
334,ले,PLE
334, जगुआर,NNP
334,को,PKO
334, सबै,JJ
334,भन्दा,VBO
334, ठुलो,JJM
334, सेयरधनी,NN
334,को,PKO
334, हैसियत,NN
334,मा,POP
334,फोर्ड,NNP
334,सँग,POP
334,  अब,RBO
334, यस्तो,DM
334, बैठक,NN
334, बोलाउने,VBNE
334, अधिकार,NN
334, रहेको,VBKO
334, छ,VBX
334, भन्ने,VBNE
334, टिप्पणी,NN
334, गरे,VBF
334, ।,YF
335,संयुक्त,JJ
335, राज्य,NN
335, अमेरिकी,JJ
335, अटो,NN
335, विश्लेषक,NN
335,हरू,HRU
335,ले,PLE
335, पनि,RP
335, महँगो,JJ
335, स्वामित्व,NN
335, ग्रहण,NN
335, प्रस्ताव,NN
335,को,PKO
335, प्रतिक्षा,NN
335,मा,POP
335, रहेका,VBKO
335, दलाल,NN
335,हरू,HRU
335,को,PKO
335, हात,NN
335,मा,POP
335, केही,DUM
335, महिना,NN
335, यता,RBO
335, पुगेका,VBKO
335, जगुआर,NNP
335, सेयर,NN
335,हरू,HRU
335,बाट,POP
335,  फाइदा,NN
335, लिन,VBI
335, फोर्ड,NNP
335, उत्तम,JJD
335, स्थिति,NN
335,मा,POP
335, छ,VBX
335, भन्ने,VBNE
335, टिप्पणी,NN
335, गरे,VBF
335, ।,YF
336,विश्लेषक,NN
336,हरू,HRU
336, अझ,RBO
336, बताउँछन्,VBF
336," ,",YM
336, प्रतिकूल,JJ
336, प्रस्ताव,NN
336, विरूद्ध,JJ
336, जगुआर,NNP
336,को,PKO
336, आफ्नो,PPR
336, प्रतिरक्षा,NN
336, कमजोर,JJ
336, भएको,VBKO
336, छ,VBX
336, किनभने,CS
336, कर्मचारी,NN
336, र,CC
336, व्यवस्थापन,NN
336,द्वारा,POP
336, यस,DUM
336,को,PKO
336, ३,CD
336, %,SYM
336, भन्दा,VBO
336, थोरै,JJ
336, सेयर,NN
336,हरू,HRU
336, लिइएका,VBKO
336, छन्,VBX
336, ।,YF
337,संयुक्त,JJ
337, राज्य,NN
337, अमेरिका,NNP
337,का,PKO
337, फोर्ड,NNP
337, अधिकारी,NN
337,हरू,HRU
337,ले,PLE
337, ब्रिटिस,NNP
337, सरकार,NN
337,को,PKO
337, निर्णय,NN
337, तथा,CC
337, जगुआर,NNP
337, सेयरधनी,NN
337,हरू,HRU
337,को,PKO
337, विशेष,JJ
337, वैठक,NN
337, आह्वान,NN
337, गर्ने,VBNE
337, कुनै,DUM
337, योजना,NN
337,प्रति,POP
337, टिप्पणी,NN
337, गर्न,VBI
337, अस्वीकार,NN
337, गरे,VBF
337, ।,YF
338,तर,CC
338, जेनेरल,NN
338, मोटर्स,NN
338, अधिकारी,NN
338,हरू,HRU
338,ले,PLE
338, बताए,VBF
338, उनी,PP
338,हरू,HRU
338, पनि,RP
338, उक्त,JJ
338, कदम,NN
338,बाट,POP
338,  आश्चर्यचकित,JJ
338, भएका,VBKO
338, थिए,VBX
338, जस,CS
338,ले,PLE
338, उनी,PP
338,हरू,HRU
338,लाई,PLAI
338, ``,YQ
338, हाम्रा,PP$
338, सबै,JJ
338, विकल्प,NN
338,हरू,HRU
338,माथि,POP
338, विचार,NN
338, गर्न,VBI
338, र,CC
338, विषयवस्तु,NN
338,मा,POP
338, थप,JJ
338, खोजबिन,NN
338, गर्न,VBI
338, ‘‘,YQ
338, छोडिदिएको,VBKO
338, छ,VBX
338, ।,YF
339,जेनेरल,NN
339, मोटर्स,NN
339,सँग,POP
339,  जगुआर,NNP
339,को,PKO
339, १५,CD
339, %,SYM
339, सम्म,POP
339, हिस्सा,NN
339, खरिद,NN
339, गर्न,VBI
339, संयुक्त,JJ
339, राज्य,NN
339, अमेरिकी,JJ
339, स्वीकृति,NN
339, भए,VBO
339, तापनि,CS
339, यस,DUM
339,ले,PLE
339, अझै,RBO
339, पनि,RP
339, आफू,PPR
339,सँग,POP
339,  अहिले,RBO
339, कति,QW
339, सेयर,NN
339, छन्,VBX
339, भन्‍ने,VBNE
339, बताएको,VBKO
339, छैन,VBX
339, ।,YF
340,जेनेरल,NN
340, मोटर्स,NN
340,ले,PLE
340, एउटा,CL
340, तयारी,NN
340, वक्तव्य,NN
340,मा,POP
340, सुरु,NN
340,का,PKO
340, नाफाखोर,JJ
340, लगानीकर्ता,NN
340,हरू,HRU
340,ले,PLE
340, प्रतिकूल,JJ
340, फोर्ड,NNP
340, प्रस्ताव,NN
340,बाट,POP
340,  प्राप्त,JJ
340, गर्न,VBI
340, सक्‍ने,VBNE
340, लाभ,NN
340,भन्दा,VBO
340, जगुआर,NNP
340,को,PKO
340, लागि,POP
340, आफ्नो,PPR
340, योजना,NN
340, दीर्घकालीन,JJ
340, रूप,NN
340,मा,POP
340, धेरै,RBO
340, मूल्यवान,JJ
340, हुनेछ,VBF
340, सुझाव,NN
340, दियो,VBF
340, ।,YF
341,``,YQ
341, जगुआर,NNP
341,सँग,POP
341,  उनी,PP
341,हरू,HRU
341,को,PKO
341, निमन्त्रणा,NN
341,मा,POP
341, भएको,VBKO
341, हाम्रो,PP$
341, गहन,JJ
341, छलफल,NN
341, यस,DUM
341, महान,JJ
341, ब्रिटिस,NNP
341, कार,NN
341, कम्पनी,NN
341,को,PKO
341, निरन्तर,JJ
341, स्वायत्तता,NN
341, स्थापना,NN
341, गर्ने,VBI
341, गरी,VBO
341, जगुआर,NNP
341,सँग,POP
341,  सहयोगात्मक,JJ
341, व्यापारिक,JJ
341, सम्बन्ध,NN
341, सिर्जना,NN
341, गर्ने,VBNE
341," ,",YM
341, यस,DUM
341,का,PKO
341, कर्मचारी,NN
341,हरू,HRU
341,को,PKO
341, सुरक्षित,JJ
341, भविष्य,NN
341, सुनिश्चित,JJ
341, गर्ने,VBNE
341, र,CC
341, यस,DUM
341,का,PKO
341, सेयरधनी,NN
341,हरू,HRU
341,लाई,PLAI
341, आकर्षक,JJ
341, दीर्घकालिन,JJ
341, फाइदा,NN
341, उपलब्ध,JJ
341, गराउने,VBNE
341, उनी,PP
341,हरू,HRU
341,को,PKO
341, उद्देश्य,NN
341,हरू,HRU
341,मा,POP
341, भए,VBO
341," ,",YM
341," """,YQ
341, जेनेरल,NN
341, मोटर्स,NN
341,ले,PLE
341, बतायो,VBF
341, ।,YF
342,श्री,NN
342, रिड्ले,NNP
342,को,PKO
342, निर्णय,NN
342,ले,PLE
342, जगुआर,NNP
342,लाई,PLAI
342, झड्का,NN
342, लागेको,VBKO
342, थियो,VBX
342, किनभने,CS
342, व्यवस्थापन,NN
342,ले,PLE
342, कम्पनी,NN
342,सँग,POP
342,  परामर्श,NN
342, नगरी,VBO
342, सरकार,NN
342,ले,PLE
342, सुवर्ण,JJ
342, सेयर,NN
342,लाई,PLAI
342, हटाउने,VBNE
342, छैन,VBX
342, भन्ने,VBNE
342, विश्वास,NN
342, लिएको,VBKO
342, थियो,VBX
342, ।,YF
343,वास्तव,NN
343,मा,POP
343,",",YM
343, सरकार,NN
343,ले,PLE
343, योजनाबद्ध,JJ
343, जोखिम,NN
343, लिइरहेको,VBKO
343, छ,VBX
343, ।,YF
344,श्री,NN
344, रिड्ले,NNP
344,को,PKO
344, घोषणा,NN
344,ले,PLE
344, विपक्षी,JJ
344, लेबर,NNP
344, पार्टी,NN
344,का,PKO
344, सदस्य,NN
344,हरू,HRU
344,बाट,POP
344,  बिरोध,NN
344,को,PKO
344, स्वर,NN
344,लाई,PLAI
344, भड्काइदियो,VBF
344," ,",YM
344, जस,CS
344,ले,PLE
344, थ्याचर,NNP
344, प्रशासन,NN
344,लाई,PLAI
344, निजीकृत,JJ
344, कम्पनी,NN
344,को,PKO
344, लागि,POP
344, प्रतिबद्धित,JJ
344, संरक्षण,NN
344,लाई,PLAI
344, त्यागेको,VBKO
344, आरोप,NN
344, लगायो,VBF
344, ।,YF
345,अनुदारवादी,JJ
345, सरकार,NN
345,को,PKO
345, निर्णय,NN
345,मा,POP
345, ब्रिटिस,NNP
345, सरकार,NN
345,ले,PLE
345, जगुआर,NNP
345,मा,POP
345, रहेको,VBKO
345, आफ्नो,PPR
345, हिस्सा,NN
345, बिक्री,NN
345, गरे,VBO
345,पछि,POP
345, एकल,JJ
345, सुवर्ण,JJ
345, सेयर,NN
345, कायम,JJ
345, राख्नु,VBI
345,ले,PLE
345, १९९१,CD
345, को,PKO
345, अन्त्य,JJ
345,तिर,POP
345, अपेक्षा,NN
345, गरिएको,VBKO
345, आगामी,JJ
345, निर्वाचन,NN
345,अगाडि,POP
345, राजनीतिक,JJ
345, रूप,NN
345,ले,PLE
345, संवेदनशील,JJ
345, विषय,NN
345,लाई,PLAI
345, अलग्याउने,VBNE
345, यस,DUM
345,को,PKO
345, चाहना,NN
345,लाई,PLAI
345, प्रतिविम्बित,JJ
345, गर्दछ,VBF
345, ।,YF
346,``,YQ
346, यस,DUM
346,लाई,PLAI
346, टुङ्ग्याउने,VBNE
346, र,CC
346, फाइदा,NN
346, लिने,VBNE
346, राजनैतिक,JJ
346, रूप,NN
346,ले,PLE
346, अहिले,RBO
346, उपयुक्त,JJ
346, समय,NN
346, हो,VBX
346," ,",YM
346," "" वेल्स",NNP
346,को,PKO
346, कार्डिफ,NNP
346, विश्वविद्यालय,NN
346,का,PKO
346, मोटर,NN
346, उद्योग,NN
346, व्यवस्थापन,NN
346,का,PKO
346, प्राध्यापक,NN
346, ड्यानियल,NNP
346, जोन्स,NNP
346,ले,PLE
346, ठहर,NN
346, गर्नुभयो,VBX
346,।,YF
346, ``,YQ
347,उच्च,JJD
347, व्याज,NN
347, दर,NN
347, र,CC
347, मन्द,JJ
347, अर्थतन्त्र,NN
347,बाट,POP
347,  पहिल्यै,RBO
347, मार,NN
347, खाइ,VBO
347,सकेको,VBKO
347, सरकार,NN
347,लाई,PLAI
347, गत,JJ
347, हप्ता,NN
347,को,PKO
347, श्रीमती,NN
347, थ्याचर,NNP
347,को,PKO
347, क्याविनेट,NN
347,को,PKO
347, पुनर्गठन,NN
347,ले,PLE
347, नराम्रो,JJM
347, आघात,NN
347, पुगेको,VBKO
347, छ,VBX
347, ।,YF
348,तर,CC
348, पनि,RP
348, सरकार,NN
348,ले,PLE
348, अल्पसङ्ख्यक,JJ
348, हिस्सेदार,NN
348,लाई,PLAI
348, अनुमति,NN
348, दिएर,VBO
348, जेनेरल,NN
348, मोटर्स,NN
348,को,PKO
348, पक्ष,NN
348,मा,POP
348, देखिन,VBI
348, चाहेन,VBF
348," ,",YM
348, जस,CS
348,ले,PLE
348, फोर्ड,NNP
348,को,PKO
348, सिङ्गो,JJ
348, प्रस्ताव,NN
348,लाई,PLAI
348, छेक्न,VBI
348, सक्थ्यो,VBF
348, ।,YF
349,आफ्नो,PPR
349, घोषणा,NN
349,पश्चात,POP
349, सांसद,NN
349,हरू,HRU
349,को,PKO
349, प्रश्न,NN
349,को,PKO
349, जवाफ,NN
349, दिँदै,VBO
349, श्री,NN
349, रिड्ले,NNP
349,ले,PLE
349, यो,DUM
349, आशय,NN
349,को,PKO
349, सङ्केत,NN
349, दिनुभयो,VBX
349,।,YF
349, वहाँ,PP
349,ले,PLE
349, भन्नुभयो,VBX
349,``,YQ
349, सबै,JJ
349, प्रतिस्पर्धी,NN
349,हरू,HRU
349, बीच,POP
349, खेलमैदान,NN
349, समान,JJ
349, होस्,VBX
349, भनेर,VBO
349, मार्ग,NN
349, प्रशस्त,JJ
349, गर्न,VBI
349,को,PKO
349, लागि,POP
349," """,YQ
349, उहाँ,PP
349,ले,PLE
349, सुवर्ण,JJ
349, सेयर,NN
349, त्यागिरहनु,VBI
349, भएको,VBKO
349, थियो,VBX
349, ।,YF
350,‘‘,YQ
350, डेट्रोइट,NNP
350,का,PKO
350, ब्रेड्ली,NNP
350, ए.,FB
350, स्टेर्ज,NNP
350,ले,PLE
350, यो,DUM
350, लेख,NN
350,मा,POP
350, योगदान,NN
350, गर्नुभयो,VBX
350,।,YF
351,डाउ,NNP
351, केमिकल,NN
351, कम्पनी,NN
351," ,",YM
351, मिडल्यान्ड,NNP
351," ,",YM
351, मिसिगन,NNP
351, र,CC
351, एली,NNP
351, लिल्‍ली,NNP
351, एण्ड,CC
351, कम्पनी,NN
351," ,",YM
351, इन्डियानापोलिस,NNP
351,ले,PLE
351, बताए,VBF
351, तिनी,PP
351,हरू,HRU
351,ले,PLE
351, उनी,PP
351,हरू,HRU
351,को,PKO
351, वनस्पति-विज्ञान,NN
351, व्यवसाय,NN
351,को,PKO
351, साथ,POP
351,साथै,POP
351, डाउ,NNP
351,को,PKO
351, औद्योगिक,JJ
351, कीरा-नियन्त्रण,NN
351, व्यवसाय,NN
351, मिलाएर,VBO
351, एउटा,CL
351, संयुक्त,JJ
351, लगानी,NN
351,को,PKO
351, कम्पनी,NN
351, डाउ,NNP
351, एलाङ्को,NNP
351,को,PKO
351, निर्माण,NN
351, पूरा,JJ
351, गरे,VBF
351, ।,YF
352,कम्पनीहरू,HRU
352,ले,PLE
352, डाउ,NNP
352, एलाङ्,NNP
352,को,PKO
352, पहिलो,JJM
352, वर्ष,NN
352,को,PKO
352, प्रस्तावित,JJ
352, आय,NN
352, १.५,CD
352, बिलियन,CD
352, डलर,NNP
352, रहेको,VBKO
352, उत्तर,JJ
352, अमेरिका,NNP
352,को,PKO
352, अनुसन्धान,NN
352,मा,POP
352, आधारित,JJ
352, सबै,JJ
352,भन्दा,VBO
352, ठूलो,JJM
352, कृषीजन्य,JJ
352, संस्था,NN
352, हुने,VBNE
352, बताए,VBF
352, ।,YF
353,डाउ,NNP
353,ले,PLE
353, कम्पनी,NN
353,को,PKO
353, ६०,CD
353, %,YB
353, स्वामित्त्व,NN
353, लिनेछ,VBF
353," ,",YM
353, र,CC
353, बाँकि,NN
353, एली,NNP
353, लिल्‍ली,NNP
353,ले,PLE
353, लिनेछ,VBF
353, ।,YF
354,कम्पनी,NN
354, इन्डियानापोलिस,NNP
354,मा,POP
354, सञ्चालित,JJ
354, हुनेछ,VBF
354, ।,YF
355,यस,DUM
355, उर्जा,NN
355, तथा,CC
355, प्राकृतिक,JJ
355, संसाधन,NN
355, संस्था,NN
355,को,PKO
355, इल,NNP
355, पेसो,NNP
355, प्राकृतिक,JJ
355, ग्यास,NN
355, कम्पनी,NN
355, इकाइ,NN
355,का,PKO
355, अध्यक्ष,NN
355, ४४,CD
355, वर्षीय,JJ
355, विलियम,CD
355, ए.,FB
355, वाइज,NNP
355,लाई,PLAI
355, मूल,JJ
355, कम्पनी,NN
355,को,PKO
355, उपाध्यक्ष,NN
355,को,PKO
355, रूप,NN
355,मा,POP
355, निरन्तर,JJ
355, रहिरहनुहुने,VBNE
355, ६१,CD
355, वर्षीय,JJ
355, ट्राभिस,NNP
355, एच.,FB
355, पेट्टी,NNP
355,को,PKO
355, उत्तराधिकारी,NN
355,को,PKO
355, रूप,NN
355,मा,POP
355, मुख्य,JJ
355, कार्यकारी,JJ
355, अधिकृत,NN
355,को,PKO
355, अतिरिक्त,JJ
355, पद,NN
355,मा,POP
355, मनोनयन,NN
355, गरियो,VBF
355, ।,YF
356,यस,DUM
356, डेटा,NN
356, सञ्चार,NN
356, उत्पादन,NN
356, निर्माता,NN
356,का,PKO
356, संस्थापक,NN
356, एवं,CC
356, पूर्व,JJ
356, अध्यक्ष,NN
356, तथा,CC
356, मुख्य,JJ
356, कार्यकारी,NN
356, ६७,CD
356, वर्ष,NN
356,का,PKO
356, अर्विन,NNP
356, टोमस,NNP
356,ले,PLE
356, निर्देशक,NN
356,को,PKO
356, पद,NN
356,बाट,POP
356,  राजीना,NN
356,मा,POP
356, दिनुभयो,VBX
356,।,YF
357,डेटाप्रोडक्ट्स,NN
357, न्यूयोर्क,NNP
357, स्थित,JJ
357, क्रेस्कट,NNP
357, लगानी,NN
357, समूह,NN
357,द्वारा,POP
357, नेतृत्त्व,NN
357, गरिएको,VBKO
357, डिपिसि,NNP
357, एक्विजिसन,NNP
357, पार्टनर्स,NNP
357,को,PKO
357, प्रतिकूल,JJ
357, बोलपत्र,NN
357, प्रस्ताव,NN
357,सँग,POP
357,  जुधिरहेको,VBKO
357, छ,VBX
357, ।,YF
358,विद्यमान,JJ
358, परिस्थिति,NN
358,मा,POP
358, श्री,NN
358, टमस,NNP
358,ले,PLE
358, अन्य,DUM
358, प्रतिबद्धता,NN
358,का,PKO
358, कारण,NN
358,ले,PLE
358, गर्दा,VBO
358, आवश्यक,JJ
358, समय,NN
358, दिन,VBI
358, उहाँ,PP
358, असमर्थ,JJ
358, रहेको,VBKO
358, बताउनुभयो,VBX
358, भनेर,VBO
358, डेटाप्रोडक्ट्स,NN
358,ले,PLE
358, बतायो,VBF
358, ।,YF
359,श्री,NN
359, टमस,NNP
359, मानार्थ,JJ
359, निर्देशक,NN
359,को,PKO
359, रूप,NN
359,मा,POP
359, रहनुहुनेछ,VBF
359, ।,YF
360,बदला,NN
360,मा,POP
360, मनोनयन,NN
360, हुन्छ,VBF
360, कि,CS
360, भन्ने,VBO
360,मा,POP
360, कम्पनी,NN
360,को,PKO
360, कुनै,DUM
360, भनाइ,NN
360, छैन,VBX
360, ।,YF
361,फ्लोरिडा,NNP
361, विश्वविद्यालय,NN
361,का,PKO
361, मानार्थ,JJ
361, अध्यक्ष,NN
361, तथा,CC
361, यस,DUM
361, मेडिकल,JJ
361, उपकरण,NN
361,का,PKO
361, निर्माता,NN
361,का,PKO
361, निर्देशक,NN
361, रोबर्ट,NNP
361, क्यू.,FB
361, मार्स्टन,NNP
361,लाई,PLAI
361, सभापति,NN
361,मा,POP
361, मनोनयन,NN
361, गरियो,VBF
361, ।,YF
362,६६,CD
362, वर्ष,NN
362,का,PKO
362, डा.,FB
362, मार्स्टन,NNP
362,ले,PLE
362, सञ्चालक,NN
362, समिति,NN
362,को,PKO
362, अनिवार्य,JJ
362, अवकास,NN
362, नीति,NN
362,का,PKO
362, कारण,NN
362, पुनर्निर्वाचन,NN
362,मा,POP
362, नउठ्नु,VBI
362,भएका,VBKO
362, ७२,CD
362, वर्षे,JJ
362, अलेक्जेन्डेर,NNP
362, टी.,FB
362, डाइग्नोल्ट,NNP
362,को,PKO
362, ठाउँ,NN
362, लिनुहुन्छ,VBF
362, ।,YF
363,एसएफइ,NNP
363, टक्‍नोलोजी,NN
363,ले,PLE
363, बतायो,VBF
363, विलियम,CD
363, पी.,FB
363, कुएह्न,NNP
363, सङ्कट,NN
363,मा,POP
363, परेको,VBKO
363, यस,DUM
363, विद्युतीय,JJ
363, पूर्जा,NN
363, निर्माता,NN
363,को,PKO
363, अध्यक्ष,NN
363, तथा,CC
363, प्रमुख,JJ
363, कार्यकारी,JJ
363, अधिकृत,NN
363, निर्वाचित,JJ
363, हुनुभयो,VBX
363,।,YF
364,संकट,NN
364, व्यवस्थापन,NN
364,मा,POP
364, पृष्ठभूमि,NN
364, भएका,VBKO
364, ४५,CD
364, वर्ष,NN
364,का,PKO
364, श्री,NN
364, कुएह्न,NNP
364,ले,PLE
364, ४५,CD
364, वर्षे,JJ
364, एलान,NNP
364, डी.,FB
364, रुबेन्डल,NNP
364,को,PKO
364, ठाउँ,NN
364, लिनुहुन्छ,VBF
364, ।,YF
365,कार्यकारी,JJ
365, उपाध्यक्ष,NN
365, तथा,CC
365, प्रमुख,JJ
365, वित्तीय,JJ
365, अधिकृत,NN
365, जेरोम,NN
365, जे.,FB
365, जान,NNP
365,ले,PLE
365, भन्नुभयो,VBX
365, श्री,NN
365, रुबेन्डल,NNP
365,ले,PLE
365, सञ्चालक,NN
365, समिति,NN
365,सँग,POP
365,को,PKO
365, ``,YQ
365, पारस्परिक,JJ
365, सहमति,NN
365,मा,POP
365,"""",YQ
365, राजिना,NN
365,मा,POP
365, गर्नुभएको,VBKO
365, थियो,VBX
365, ।,YF
366,``,YQ
366, वहाँ,PP
366, रुची,NN
366,का,PKO
366, अन्य,DUM
366, क्षेत्र,NN
366,हरू,HRU
366, खोज्नुहुनेछ,VBF
366," ,",YM
366," """,YQ
366, श्री,NN
366, जान,NNP
366,ले,PLE
366, भन्नुभयो,VBX
366,।,YF
367,श्री,NN
367, रुबेन्डल,NNP
367,लाई,PLAI
367, भेट्न,VBI
367, सकिएन,VBF
367, ।,YF
367, कम्पनी,NN
367,ले,PLE
367, बतायो,VBF
367, श्री,NN
367, कुएह्व,NNP
367,ले,PLE
367, हाल,RBO
367,को,PKO
367, व्यवस्थापन,NN
367, समूह,NN
367,को,PKO
367, बाँकी,NN
367,लाई,PLAI
367, साथ,POP
367, लिनुहुनेछ,VBF
367, ।,YF
368,जुलाई,NNP
368, २९,CD
368, मा,POP
368, समाप्त,JJ
368, भएको,VBKO
368, ९,CD
368, महिना,NN
368,मा,POP
368, एसएफइ,NNP
368, टेक्नोलोजीज,NN
368,ले,PLE
368, २३.४,CD
368, मिलियन,CD
368, डलर,NNP
368,को,PKO
368, बिक्रि,NN
368,मा,POP
368," ८८९,०००",CD
368, डलर,NNP
368, खुद,JJ
368, नोक्सान,NN
368, रहेको,VBKO
368, बतायो,VBF
368, ।,YF
369,त्यो,DUM
369, वर्ष,NN
369,को,PKO
369, सुरु,NN
369, अवधि,NN
369,मा,POP
369, २७.४,CD
369, मिलियन,CD
369, डलर,NNP
369,को,PKO
369, बिक्रि,NN
369,मा,POP
369, १.९,CD
369, मिलियन,CD
369, डलर,NNP
369,को,PKO
369, सञ्‍चालन,NN
369, नोक्सान,NN
369,सँग,POP
369,को,PKO
369, तुलना,NN
369, थियो,VBX
369, ।,YF
370,राष्ट्रिय,JJ
370, विद्युतीय,JJ
370, सट्टाबजार,NN
370, कारोबार,NN
370,मा,POP
370, एसएफइ,NNP
370, टेक्‍नोलोजीज,NN
370, सेयर,NN
370,हरू,HRU
370, हिजो,RBO
370, ६.२५,CD
370, सेन्ट,NNP
370, बढेर,VBO
370, ३१.२५,CD
370, सेन्ट,NNP
370,मा,POP
370, बन्द,JJ
370, भयो,VBX
370,।,YF
371,यूरोप,NNP
371,मा,POP
371, नयाँ,JJ
371, कार,NN
371,हरू,HRU
371,को,PKO
371, बिक्री,NN
371, सेप्टेम्बर,NNP
371,मा,POP
371, एक,CD
371, वर्ष,NN
371, अघि,POP
371,को,PKO
371, भन्दा,VBO
371, ४.२,CD
371, %,SYM
371, ले,PLE
371, झर्यो,VBF
371, र,CC
371, विश्लेषक,NN
371,हरू,HRU
371, भन्छन्,VBF
371, आगामी,JJ
371, केही,DUM
371, महिना,NN
371,हरू,HRU
371,मा,POP
371, बजार,NN
371, सुस्त,JJ
371, हुने,VBNE
371, क्रम,NN
371, जारी,JJ
371, रहन,VBI
371, सक्छ,VBF
371, ।,YF
372,यो,DUM
372, वर्ष,NN
372,को,PKO
372, सुरु,NN
372,तिर,POP
372,को,PKO
372, अपेक्षा,NN
372, गरिएको,VBKO
372, भन्दा,VBO
372, कडा,JJ
372, चाल,NN
372,पश्चात,POP
372, हाल,RBO
372,का,PKO
372, महिना,NN
372,हरू,HRU
372,को,PKO
372, तीव्र,JJ
372, आरोहअवरोह,NN
372,को,PKO
372, शृङ्खला,NN
372,पछि,POP
372, बजार,NN
372,ले,PLE
372, अहिले,RBO
372, पुनारवृत्ति,NN
372,का,PKO
372, सङ्केत,NN
372,हरू,HRU
372, देखाएको,VBKO
372, छ,VBX
372," ,",YM
372, विश्लेषक,NN
372,हरू,HRU
372, भन्दछन्,VBF
372, ।,YF
373,समान्यतया,RBO
373, ९४,CD
373, %,SYM
373, गैर-कम्युनिष्ट,JJ
373, यूरोप,NNP
373,को,PKO
373, सवारी,NN
373, कार,NN
373, विक्री,NN
373,को,PKO
373, जानकारी,NN
373, दिने,VBNE
373, १२,CD
373, राष्ट्र,NN
373,हरू,HRU
373,को,PKO
373, तथ्याङ्क,NN
373,ले,PLE
373, सेप्टेम्बर,NNP
373,मा,POP
373, नयाँ,JJ
373, कार,NN
373,हरू,HRU
373,को,PKO
373, दर्ता,NN
373, कूल,JJ
373," ९११,६०६",CD
373," ,",YM
373, अगस्ट,NNP
373,को,PKO
373, भन्दा,VBO
373, २१,CD
373, %,SYM
373, घटी,JJ
373, र,CC
373, आज,RBO
373,सम्म,POP
373,को,PKO
373, वर्ष,NN
373,भरि,POP
373,को,PKO
373, लागि,POP
373, ४.२,CD
373, %,SYM
373, कम,JJ
373," ,",YM
373, रहेको,VBKO
373, देखायो,VBF
373, ।,YF
374,टोकियो,NNP
374, स्टक,NN
374, दुई,CD
374, दिन,NN
374,को,PKO
374, निरन्तर,JJ
374, गिरावट,NN
374,पछि,POP
374, मङ्‍गलबार,NNP
374, सापेक्षिक,JJ
374, रूप,NN
374,मा,POP
374, सक्रिय,JJ
374, कारोबार,NN
374,मा,POP
374, फर्कियो,VBF
374, ।,YF
375,लन्डन,NNP
375, सेयर,NN
375, पनि,RP
375, बढ्यो,VBF
375," ,",YM
375, जबकि,CS
375, फ्र्याङ्कफर्ट,NNP
375,",",YM
375, पश्चिम,JJ
375, जर्मनी,NNP
375,को,PKO
375, कारोबार,NN
375, उच्च,JJD
375, दर,NN
375,मा,POP
375, टुङ्गियो,VBF
375, ।,YF
376,टोकियो,NNP
376,मा,POP
376, चुनिएका,VBKO
376, २२५,CD
376, सेयर,NN
376,हरू,HRU
376,को,PKO
376, निक्‍की,NNP
376, सूचकाङ्क,NN
376, १३२.००,CD
376, अङ्क,NN
376, बढेर,VBO
376, ३५५४९.४४,CD
376, पुगेको,VBKO
376, थियो,VBX
376, ।,YF
377,सोमबार,NNP
377, सूचकाङ्क,NN
377, १०९.८५,CD
377, अङ्क,NN
377, झर्यो,VBF
377, ।,YF
378,पहिलो,JJM
378, खण्ड,NN
378,को,PKO
378, परिमाण,NN
378, सोमबार,NNP
378,को,PKO
378, ५२८,CD
378, मिलियन,CD
378, सेयर,NN
378,बाट,POP
378,  बढेर,VBO
378, ९००,CD
378, मिलियन,CD
378, सेयर,NN
378, हुने,VBNE
378, अनुमान,NN
378, गरिएको,VBKO
378, थियो,VBX
378, ।,YF
379,बढ्दो,VBO
379, सेयर,NN
379,हरू,HRU
379,ले,PLE
379, गिर्दो,VBO
379,लाई,PLAI
379, ३६२,CD
379, को,PKO
379, बिरुद्ध,NN
379, ५४२,CD
379, ले,PLE
379, पछाडि,RBO
379, पार्यो,VBF
379," ,",YM
379, जबकि,CS
379, २०८,CD
379, सेयर,NN
379,हरू,HRU
379, अपरिवर्तनीय,JJ
379, थिए,VBX
379, ।,YF
379, प्रोत्साहनमूलक,JJ
379, सेयर,NN
379,हरू,HRU
379,मा,POP
379, लक्षित,JJ
379, सानो,JJM
379, परिमाण,NN
379,का,PKO
379, खरिद,NN
379,ले,PLE
379, निक्की,NNP
379,लाई,PLAI
379, माथि,RBO
379, धकेल्यो,VBF
379, ।,YF
380,तर,CC
380, अन्य,DUM
380, क्षेत्र,NN
380,हरू,HRU
380, लगानीकर्ता,NN
380,को,PKO
380, रुचि,NN
380,लाई,PLAI
380, आकर्षित,JJ
380, गर्न,VBI
380, असफल,JJ
380, भए,VBF
380, र,CC
380, समग्र,JJ
380, कारोबार,NN
380,लाई,PLAI
380, मिश्रित,JJ
380, तुल्याउँदै,VBO
380, मन्द,JJ
380, गति,NN
380,मा,POP
380, रहे,VBF
380, ।,YF
381,व्यक्ति,NN
381, तथा,CC
381, कर्पोरेसन,NN
381,हरू,HRU
381, र,CC
381, साथै,POP
381,साथै,POP
381, आफ्नै,PPR
381, फाइदा,NN
381,को,PKO
381, लागि,POP
381, कारोबार,NN
381, गर्ने,VBNE
381, व्यापारी,NN
381,हरू,HRU
381,ले,PLE
381, पनि,RP
381, मङ्गलबार,NNP
381, सक्रिय,JJ
381, रूप,NN
