sentence,word,pos
2814, १ ३/४,CD
2814, ।,YF
2815,आफ्नो,PPR
2815, समूह,NN
2815, विश्व,NN
2815, शृङ्‍खला,NN
2815,मा,POP
2815, पराजित,JJ
2815, भए,VBO
2815, तापनि,CS
2815, सानफ्रान्सिस्को,NNP
2815,का,PKO
2815, महान,JJ
2815,हरू,HRU
2815,का,PKO
2815, व्यवस्थापक,NN
2815, बब,NNP
2815, लुरी,NNP
2815, उनी,PP
2815,हरू,HRU
2815,का,PKO
2815, लागि,POP
2815, नयाँ,JJ
2815, घर,NN
2815, प्राप्त,JJ
2815, गर्ने,VBNE
2815, आशा,NN
2815, राख्छन्,VBF
2815, ।,YF
2816,ऊ,PP
2816, अर्को,DM
2816, हप्ता,NN
2816,को,PKO
2816, मतदान,NN
2816,मा,POP
2816, क्यान्डलस्टिक,NNP
2816, पार्क,NN
2816,को,PKO
2816, प्रतिस्थापन,NN
2816, निर्माण,NN
2816,मा,POP
2816, सहयोग,NN
2816, गर्ने,VBNE
2816, प्रस्तावना,NN
2816,को,PKO
2816, उत्साही,JJ
2816, प्रशंसक,NN
2816, हो,VBX
2816, ।,YF
2817,सानो,JJM
2817, आश्चर्य,NN
2817," ,",YM
2817, किनभने,CS
2817, ऊ,PP
2817, सानफ्रान्सिस्को,NNP
2817,का,PKO
2817, करदाता,NN
2817,हरू,HRU
2817,लाई,PLAI
2817, नयाँ,JJ
2817, रङ्गशाला,NN
2817,मा,POP
2817, १००,CD
2817, मिलियन,CD
2817,  डलर,NNP
2817,सम्म,POP
2817, लगानी,NN
2817, गर्न,VBI
2817, अनुरोध,NN
2817, गरिरहेको,VBKO
2817, छ,VBX
2817, ।,YF
2818,जब,RBO
2818, सानफ्रान्सिस्को,NNP
2818, सुन्दर,JJ
2818, महत्वपूर्ण,JJ
2818, चिज,NN
2818,बाट,POP
2818, बाहिर,POP
2818, निस्कन्छ,VBF
2818," ,",YM
2818, विपक्षी,NN
2818,हरू,HRU
2818, नगर,NN
2818,ले,PLE
2818, दिन,VBI
2818, सक्ने,VBNE
2818, अन्तिम,JJ
2818, कुरा,NN
2818, एउटा,CL
2818, महँगो,JJM
2818, नयाँ,JJ
2818, रङ्गशाला,NN
2818, हो,VBX
2818, भन्छन्,VBF
2818,  ।,YF
2819,रङ्गशाला,NN
2819, उन्माद,NN
2819,ले,PLE
2819, देश,NN
2819,लाई,PLAI
2819, बगाइरहेको,VBKO
2819, छ,VBX
2819, ।,YF
2820,मेजर,NN
2820, लिग,NN
2820, टिम,NN
2820,हरू,HRU
2820,को,PKO
2820, बढ्दो,VBO
2820, लाभदायकता,NN
2820,द्वारा,POP
2820, यस,DUM
2820,लाई,PLAI
2820, उत्तेजित,JJ
2820, पारियो,VBF
2820, ।,YF
2821,क्लिभल्यान्ड,NNP
2821,देखि,POP
2821, सानआन्टोनियो,NNP
2821, र,CC
2821, सेन्ट,NNP
2821, पिटर्सबर्ग,NNP
2821,सम्म,POP
2821,का,PKO
2821, देश,NN
2821,का,PKO
2821, ६०,CD
2821, ठूला,JJM
2821, शहर,NN
2821,हरू,HRU
2821,मध्ये,POP
2821, झन्डै,RBO
2821, एक,CD
2821, तिहाई,NN
2821,ले,PLE
2821, नयाँ,JJ
2821, रङ्गशाला,NN
2821,को,PKO
2821, बारे,POP
2821,मा,POP
2821, सोचिरहेका,VBKO
2821, छन्,VBX
2821, ।,YF
2822,धेरैजसो,RBO
2822, संवर्धक,NN
2822,हरू,HRU
2822, नयाँ,JJ
2822, खेल,NN
2822, कम्प्लेक्स,NN
2822, शहर,NN
2822,को,PKO
2822, लागि,POP
2822, धनोपार्जक,NN
2822, हुने,VBNE
2822, दाबी,NN
2822, गर्छन्,VBF
2822, ।,YF
2823,पेपरडाइन,NNP
2823, विश्‍वविद्यालय,NN
2823,का,PKO
2823, अर्थशास्त्री,NN
2823, डिन,NNP
2823, बाइम,NNP
2823, त्यस,DUM
2823,उपर,POP
2823, हाँस्नुहुन्छ,VBF
2823, ।,YF
2824,उहाँ,PP
2824,ले,PLE
2824, १४,CD
2824, वटा,CL
2824, बेसबल,NN
2824, र,CC
2824, फुटबल,NN
2824, रङ्गशाला,NN
2824,हरू,HRU
2824, हेर्नुभएको,VBKO
2824, छ,VBX
2824, र,CC
2824, निजी,JJ
2824, डोजर,NNP
2824, रङ्गशाला,NN
2824, एउटा,CL
2824,ले,PLE
2824, मात्रै,RP
2824, आफू,PPR
2824,ले,PLE
2824, बाहिर,POP
2824, लैजाने,VBNE
2824,भन्दा,VBO
2824, धेरै,JJ
2824, धन,NN
2824, शहर,NN
2824,भित्र,POP
2824, ल्याएको,VBKO
2824, फेला,NN
2824, पार्नुभयो,VBX
2824,  ।,YF
2825,स्टेडियम,NN
2825,हरू,HRU
2825, विद्यमान,JJ
2825, धन,NN
2825,लाई,PLAI
2825, समुदाय,NN
2825,भित्र,POP
2825, पुनर्वितरण,NN
2825, गर्न,VBI
2825, आकर्षित,JJ
2825, हुन्छन्,VBF
2825," ,",YM
2825, यस,DUM
2825,बाट,POP
2825, धेरै,JJ
2825, उपार्जन,NN
2825, गर्न,VBI
2825, होइन,VBX
2825, ।,YF
2826,मतदाता,NN
2826, हरू,HRU
2826, सामान्यतया,RBO
2826, तिनी,PP
2826,हरू,HRU
2826,लाई,PLAI
2826, उनी,PP
2826,हरू,HRU
2826, आफ्ना,PPR
2826, कर,NN
2826, डलर,NNP
2826, नयाँ,JJ
2826, विशाल,JJ
2826, रङ्गशाला,NN
2826,मा,POP
2826, लगानी,NN
2826, गर्न,VBI
2826, चाहन्छन्,VBF
2826, कि,CS
2826, चाहँदैनन्,VBF
2826, निर्णय,NN
2826, गर्ने,VBNE
2826, अवसर,NN
2826, दिँदा,VBO
2826, सहमति,NN
2826, जनाउँछन्,VBF
2826, ।,YF
2827,सानफ्रान्सिस्को,NNP
2827,को,PKO
2827, मतदाता,NN
2827, हरू,HRU
2827,ले,PLE
2827, दुई,CD
2827, वर्ष,NN
2827, अघि,POP
2827, नयाँ,JJ
2827, बलपार्क,NN
2827, अस्वीकार,NN
2827, गरेका,VBKO
2827, थिए,VBX
2827, ।,YF
2828,गत,JJ
2828, महिना,NN
2828, फोनिक्स,NNP
2828, मतदाता,NN
2828, हरू,HRU
2828,ले,PLE
2828, १००,CD
2828, मिलियन,CD
2828,  डलर,NNP
2828,को,PKO
2828, स्टेडियम,NNP
2828, बोन्ड,NN
2828, र,CC
2828, कर,NN
2828, प्रस्ताव,NN
2828, अस्वीकार,NN
2828, गरिदिए,VBF
2828, ।,YF
2829,यस,DUM
2829,का,PKO
2829, समर्थक,NN
2829,हरू,HRU
2829,ले,PLE
2829, आफ्ना,PPR
2829, समुह,NN
2829,का,PKO
2829, हरेक,JJ
2829, प्रभावशाली,JJ
2829, सदस्य,NN
2829,हरू,HRU
2829,लाई,PLAI
2829, परिचालन,NN
2829, गरे,VBF
2829, --,YM
2829, लोकपृय,JJ
2829, नगरप्रमुख,NN
2829," ,",YM
2829, च्याम्बर,NN
2829, अफ,NN
2829, कमर्स,NN
2829," ,",YM
2829, मुख्य,JJ
2829, सञ्चार,NN
2829, माध्यम,NN
2829,हरू,HRU
2829, --,YM
2829, र,CC
2829, प्रबर्द्धन,NN
2829,मा,POP
2829," १००,०००",CD
2829, डलर,NNP
2829, खर्च,NN
2829, गरे,VBF
2829, ।,YF
2830,तर,CC
2830, मतदाता,NN
2830, हरू,HRU
2830,ले,PLE
2830, यदि,CS
2830, रङ्शाला,NN
2830, साँच्चिकै,RBO
2830, राम्रो,JJM
2830, विचार,NN
2830,  हो,VBX
2830, भने,VBO
2830, कसै,DUM
2830,ले,PLE
2830, यस,DUM
2830,को,PKO
2830, आफै,PPR
2830, निर्माण,NN
2830, गर्नेछ,VBF
2830, भन्ने,VBNE
2830,  निर्णय,NN
2830, गरे,VBF
2830," ,",YM
2830, र,CC
2830, यस,DUM
2830,लाई,PLAI
2830, ४१,CD
2830, %,SYM
2830, विरुद्ध,JJ
2830, ५९,CD
2830,%,SYM
2830, ले,PLE
2830, अस्वीकार,NN
2830, गरे,VBF
2830, ।,YF
2831,सानफ्रान्सिस्को,NNP
2831,मा,POP
2831, यस,DUM
2831,का,PKO
2831, समर्थक,NN
2831,हरू,HRU
2831, चुनाब,NN
2831,मा,POP
2831, पनि,RP
2831, मिल्दो,VBO
2831, प्रकार,NN
2831,ले,PLE
2831, बलपार्क,NN
2831, सहभागी,NN
2831, भइरहेको,VBKO
2831, स्वीकार,NN
2831, गर्छन्,VBF
2831, ।,YF
2832,१९६०,CD
2832, मा,POP
2832, महान,JJ
2832,हरू,HRU
2832,का,PKO
2832, लागि,POP
2832, क्यान्डलस्टिक,NNP
2832, पार्क,NN
2832, निर्माण,NN
2832, गर्ने,VBNE
2832, सानफ्रान्सिस्को,NNP
2832,का,PKO
2832, पूर्व,JJ
2832, नगरप्रमुख,NN
2832, जर्ज,NNP
2832, क्रिस्टोफर,NNP
2832,ले,PLE
2832, नयाँ,JJ
2832, बलपार्क,NN
2832,को,PKO
2832, समर्थन,NN
2832, गर्ने,VBNE
2832, छैनन्,VBX
2832, ।,YF
2833,उहाँ,PP
2833, भन्नुहुन्छ,VBF
2833, महान,JJ
2833,हरू,HRU
2833,ले,PLE
2833, उनी,PP
2833,हरू,HRU
2833,लाई,PLAI
2833," १०,०००",CD
2833, पार्किङ,NN
2833, स्थान,NN
2833, चाहिएको,VBKO
2833, दाबी,NN
2833, गरेको,VBKO
2833,ले,PLE
2833, उहाँ,PP
2833,ले,PLE
2833, क्यान्डलस्टिक,NNP
2833, निर्माण,NN
2833, गराउनुभएको,VBKO
2833, हो,VBX
2833,।,YF
2834,नयाँ,JJ
2834, पार्क,NN
2834,मा,POP
2834, १५००,CD
2834, मात्र,RP
2834,  स्थान,NN
2834, हुने,VBNE
2834, भएको,VBKO
2834,ले,PLE
2834, श्री,NN
2834, क्रिस्टोफर,NNP
2834, समर्थक,NN
2834,हरू,HRU
2834,ले,PLE
2834, मतदाता,NN
2834,हरू,HRU
2834,सँग,POP
2834, उनी,PP
2834,हरू,HRU
2834,को,PKO
2834, आफ्नै,PPR
2834, केही,DUM
2834, आर्थिक,JJ
2834, ``,YQ
2834, खेल,NN
2834,हरू,HRU
2834, ‘‘,YQ
2834, खेलिरहेको,VBKO
2834, ठान्नुहुन्छ,VBF
2834, ।,YF
2835,रङ्गशाला,NN
2835, समर्थक,NN
2835,हरू,HRU
2835, सार्वजनिक,JJ
2835, धन,NN
2835,विना,POP
2835, तिनी,PP
2835,हरू,HRU
2835, कहिल्यै,RBO
2835, निर्माण,NN
2835, नहुने,VBNE
2835, दाबी,NN
2835, गर्छन्,VBF
2835, ।,YF
2837,मियामी,NNP
2837, डल्फिन्स,NNP
2837,का,PKO
2837, व्यवस्थापक,NN
2837, जो,NNP
2837, रबी,NNP
2837, असहमति,NN
2837, जनाउनुहुन्छ,VBF
2837," ,",YM
2837, र,CC
2837, उहाँ,PP
2837, यस,DUM
2837,लाई,PLAI
2837, प्रमाणित,JJ
2837, गर्न,VBI
2837, सक्नुहुन्छ,VBF
2837, ।,YF
2838,धेरै,JJ
2838, वर्ष,NN
2838, अगाडि,POP
2838, उहाँ,PP
2838,ले,PLE
2838, मियामी,NNP
2838,लाई,PLAI
2838, यस,DUM
2838,को,PKO
2838, नगर-स्वामित्व,NN
2838,को,PKO
2838, अरेन्ज,NNP
2838, बउल,NNP
2838,को,PKO
2838, सुधार,NN
2838, गर्न,VBI
2838, सम्झाउने,VBNE
2838, प्रयास,NN
2838, गर्न,VBI
2838, छाड्नुभयो,VBX
2838,"  ,",YM
2838, र,CC
2838, सट्टा,NN
2838,मा,POP
2838, निजी,JJ
2838, लगानी,NN
2838,बाट,POP
2838, उहाँ,PP
2838,को,PKO
2838, आफ्नै,PPR
2838, १००,CD
2838, मिलियन,CD
2838,  डलर,NNP
2838,को,PKO
2838, रङ्गशाला,NN
2838, निर्माण,NN
2838, गर्नुभयो,VBX
2838,  ।,YF
2839,त्यस,DUM
2839,पछि,POP
2839, उहाँ,PP
2839,ले,PLE
2839, राम्रो,JJM
2839, मुनाफा,NN
2839, कमाउन,VBI
2839, प्रयोग,NN
2839, गरेको,VBKO
2839, कुनै,DUM
2839, कुरा,NN
2839, निर्माण,NN
2839, गर्न,VBI
2839, किन,QW
2839, करदाता,NN
2839,हरू,HRU
2839,ले,PLE
2839, मद्दत,NN
2839, गर्नुपर्ने,VBNE
2839, हो,VBX
2839, भन्ने,VBNE
2839,  उहाँ,PP
2839, कुनै,DUM
2839, कारण,NN
2839, देख्नुहुन्न,VBF
2839, ।,YF
2840,``,YQ
2840, यो,DUM
2840, रङ्गशाला,NN
2840,ले,PLE
2840, सरकार,NN
2840,ले,PLE
2840, जे,CS
2840, गर्न,VBI
2840, सक्छ,VBF
2840," ,",YM
2840, हामी,PP
2840, त्यो,DUM
2840,भन्दा,VBO
2840, राम्रो,JJM
2840, गर्न,VBI
2840, सक्छौँ,VBF
2840, भन्ने,VBNE
2840,  कुरा,NN
2840, देखाउँछ,VBF
2840," ,",YM
2840, ‘‘,YQ
2840, श्री,NN
2840, रबी,NNP
2840, भन्नुहुन्छ,VBF
2840, ।,YF
2841,तर,CC
2841, शहर,NN
2841,को,PKO
2841, खर्चालु,JJ
2841, गुफा,NN
2841,जस्तो,JJM
2841, बन्द,JJ
2841, रङ्गशाला,NN
2841,को,PKO
2841, निर्माण,NN
2841, गराएका,VBKO
2841, पूर्व,JJ
2841, न्युओर्लिअन्स,NNP
2841, नगरप्रमुख,NN
2841, मुन,NNP
2841, लान्ड्रिउ,NNP
2841,को,PKO
2841, लागि,POP
2841, कस,DUM
2841,ले,PLE
2841, फाइदा,NN
2841, प्राप्त,JJ
2841, गर्दछ,VBF
2841, अथवा,CC
2841, नाफा-नोक्सान,NN
2841,का,PKO
2841, प्रश्न,NN
2841,हरू,HRU
2841, कम,JJ
2841, महत्व,NN
2841,का,PKO
2841, छन्,VBX
2841, ।,YF
2842,``,YQ
2842, बन्द,JJ
2842, रङ्गशाला,NN
2842, उत्कृष्टता,NN
2842,को,PKO
2842, एउटा,CL
2842, अभ्यास,NN
2842, हो,VBX
2842," ,",YM
2842, विश्वास,NN
2842,को,PKO
2842, एउटा,CL
2842, अभिव्यक्ति,NN
2842," ,",YM
2842, ‘‘,YQ
2842, उहाँ,PP
2842,ले,PLE
2842, बताउनुभएको,VBKO
2842, छ,VBX
2842, ।,YF
2843,``,YQ
2843, यो,DUM
2843, यस,DUM
2843,प्रकार,NN
2843,को,PKO
2843, यही,DUM
2843, भवन,NN
2843, हो,VBX
2843, भन्ने,VBNE
2843,  महत्त्वपूर्ण,JJ
2843,  छ,VBX
2843, न,CS
2843, कि,CS
2843, यस,DUM
2843,को,PKO
2843, प्रयोग,NN
2843, कति,QW
2843, भयो,VBX
2843,  वा,CC
2843, यस,DUM
2843,को,PKO
2843, अर्थशास्त्र,NN
2843, ।,YF
2843, ‘‘,YQ
2844,इजिप्ट,NNP
2844,को,PKO
2844, कुनै,DUM
2844, फराह,NNP
2844,ले,PLE
2844, उस,PP
2844,को,PKO
2844, पिरामिड,NN
2844,को,PKO
2844, त्यति,RBO
2844, राम्रो,JJM
2844, औचित्य,NN
2844, प्रमाणित,JJ
2844, गर्न,VBI
2844, सकेन,VBI
2844, होला,VBF
2844, ।,YF
2845,तर,CC
2845, सभ्यता,NN
2845, त्यहाँ,RBO
2845,बाट,POP
2845, अगाडि,POP
2845, बढिसकेको,VBKO
2845, छ,VBX
2845, ।,YF
2846,आज,RBO
2846, करदाता,NN
2846,हरू,HRU
2846, सधैँजसो,RBO
2846, तिनी,PP
2846,हरू,HRU
2846, हाम्रा,PP$
2846, राजनैतिक,JJ
2846, फराह,NNP
2846,हरू,HRU
2846,को,PKO
2846, भवन,NN
2846, योजना,NN
2846,मा,POP
2846, लगानी,NN
2846, गर्न,VBI
2846, वा,CC
2846, निजी,JJ
2846, धन,NN
2846,लाई,PLAI
2846, यी,DUM
2846, खेलमैदान,NN
2846,हरू,HRU
2846, सार्वजनिक,JJ
2846, हित,NN
2846,का,PKO
2846, लागि,POP
2846, खडा,JJ
2846, गर्न,VBI
2846, दिन,VBI
2846, चाहन्छन्,VBF
2846, भनेर,VBO
2846, मत,NN
2846, दिन,VBI
2846, पाउँछन्,VBF
2846, ।,YF
2847,रिड,NNP
2847, इन्टरनेसनल,NN
2847, पीएलसी,NNP
2847,ले,PLE
2847, अक्टोबर,NNP
2847, १,CD
2847, मा,POP
2847, समाप्त,JJ
2847, भएको,VBKO
2847, छ,VBX
2847, महिना,NN
2847,को,PKO
2847, खुद,JJ
2847, आम्दानी,NN
2847, ५,CD
2847, %,SYM
2847, झरेर,VBO
2847, ९४.८,CD
2847, मिलियन,CD
2847,  --,YM
2847, १४९.९,CD
2847, मिलियन,CD
2847,  डलर,NNP
2847, --,YM
2847, अर्थात,CC
2847, प्रतिसेयर,NN
2847, १७.३,CD
2847, पेन्स,NNP
2847,बाट,POP
2847, ८९.७,CD
2847, मिलियन,CD
2847,  --,YM
2847, १४१.९,CD
2847, मिलियन,CD
2847,  डलर,NNP
2847, --,YM
2847," ,",YM
2847, अर्थात,CC
2847, प्रतिसेयर,NN
2847, १६,CD
2847, पेन्स,NNP
2847, पुगेको,VBKO
2847, बतायो,VBF
2847, ।,YF
2848,बेलायती,JJ
2848, कागज,NN
2848," ,",YM
2848, प्याकेजिङ,NN
2848, तथा,CC
2848, प्रकाशन,NN
2848, उद्योग,NN
2848,ले,PLE
2848, नाफा,NN
2848, अवच्छिन्न,JJ
2848, रेखा,NN
2848,हरू,HRU
2848,बाट,POP
2848, १०,CD
2848, %,SYM
2848, झरेर,VBO
2848, १३०.६,CD
2848, मिलियन,CD
2848,बाट,POP
2848, ११८,CD
2848, मिलियन,CD
2848,  पुगेको,VBKO
2848, बतायो,VBF
2848, ।,YF
2849,जबकि,RBO
2849, त्यहाँ,RBO
2849, पछिल्लो,JJM
2849, अवधि,NN
2849,मा,POP
2849, एक-समय,NN
2849,को,PKO
2849, नाफा,NN
2849, वा,CC
2849, नोक्सान,NN
2849, केही,DUM
2849, थिएन,VBX
2849," ,",YM
2849, त्यहाँ,RBO
2849, १९८८,CD
2849, को,PKO
2849, अवधि,NN
2849,मा,POP
2849, १८,CD
2849, मिलियन,CD
2849,को,PKO
2849, एक-समय,NN
2849,को,PKO
2849, नाफा,NN
2849, थियो,VBX
2849, ।,YF
2850,र,CC
2850, जबकि,RBO
2850, यो,DUM
2850, वर्ष,NN
2850,  विच्छिन्न,JJ
2850, सञ्चालन,NN
2850,बाट,POP
2850, कुनै,DUM
2850, नाफा,NN
2850, भएन,VBX
2850," ,",YM
2850, गत,JJ
2850, वर्ष,NN
2850,  तिनी,PP
2850,हरू,HRU
2850,ले,PLE
2850, करपूर्व,JJ
2850, ३४,CD
2850, मिलियन,CD
2850,  योगदान,NN
2850, गरे,VBF
2850, ।,YF
2851,पूर्वकर,NN
2851, मुनाफा,NN
2851, १३३,CD
2851, मिलियन,CD
2851, बाट,POP
2851, १२८,CD
2851, मिलियन,CD
2851,मा,POP
2851, ३.७,CD
2851, %,SYM
2851, झर्यो,VBF
2851, र,CC
2851, १३०,CD
2851, मिलयिन,CD
2851,देखि,POP
2851, १३५,CD
2851, मिलियन,CD
2851,को,PKO
2851, विश्लेषक,NN
2851,हरू,HRU
2851,को,PKO
2851, अनुमान,NN
2851,भन्दा,VBO
2851, तल,RBO
2851, थियो,VBX
2851," ,",YM
2851, तर,CC
2851, हिजो,RBO
2851, लन्डन,NNP
2851,मा,POP
2851, प्रारम्भिक,JJ
2851, कारोबार,NN
2851,मा,POP
2851, सेयर,NN
2851, ६,CD
2851, पेन्स,NNP
2851, बढेर,VBO
2851, ३८८,CD
2851, पेन्स,NNP
2851, पुग्यो,VBF
2851, ।,YF
2852,रिड,NNP
2852,ले,PLE
2852, अघिल्लो,JJM
2852, वर्ष,NN
2852,को,PKO
2852, ४,CD
2852, पेन्स,NNP
2852,बाट,POP
2852, १५,CD
2852, %,SYM
2852, माथि,POP
2852, ४.६,CD
2852, पेन्स,NNP
2852,को,POP
2852, अन्तरिम,JJ
2852, लाभांश,NN
2852, भुक्तानी,NN
2852, गरिरहेको,VBKO
2852, छ,VBX
2852, ।,YF
2853,बिक्री,NN
2853, २०,CD
2853, %,SYM
2853, घटेर,VBO
2853, ७२२,CD
2853, मिलियन,CD
2853,  पुग्यो,VBF
2853, ।,YF
2854,यस,DUM
2854,को,PKO
2854, पुनर्संरचना,NN
2854,मा,POP
2854, सञ्चालन,NN
2854,को,PKO
2854, हस्तान्तरण,NN
2854,बाट,POP
2854, आम्दानी,NN
2854,मा,POP
2854, मार,NN
2854, पर्यो,VBF
2854," ,",YM
2854, रिड,NNP
2854,ले,PLE
2854, बतायो,VBF
2854, ।,YF
2855,वाल,NNP
2855, स्ट्रिट,NNP
2855,का,PKO
2855, ठूला,JJM
2855, धितोपत्र,NN
2855, फर्म,NN
2855,हरू,HRU
2855, तिनी,PP
2855,हरू,HRU
2855,को,PKO
2855, वित्तीय,JJ
2855,  हैसियत,NN
2855, मूल्याङ्कन,NN
2855,  खस्किने,VBNE
2855, सम्भावना,NN
2855, सामना,NN
2855, गर्दैछन्,VBF
2855, ।,YF
2856,कारण,NN
2856, :,YM
2856, फर्म,NN
2856,हरू,HRU
2856,को,PKO
2856, नयाँ,JJ
2856, ``,YQ
2856, वित्तीय,JJ
2856,  ब्याङ्क,NN
2856, कारोबार,NN
2856, ‘‘,YQ
2856, क्रियाकलाप,NN
2856,हरू,HRU
2856,बाट,POP
2856, उत्पन्न,JJ
2856, जोखिम,NN
2856, उद्योग,NN
2856,को,PKO
2856, परम्परागत,JJ
2856,व्यवसाय,NN
2856,बाट,POP
2856, राजस्व,NN
2856, गिरेको,VBKO
2856,ले,PLE
2856, वृद्धि,NN
2856, भइरहेको,VBKO
2856, छ,VBX
2856, ।,YF
2857,सियर्सन,NNP
2857, लह्मन,NNP
2857, हटन,NNP
2857, होल्डिङ्ज,NNP
2857, इन्कर्पोरेटिड,NN
2857, सम्भावित,JJ
2857, घटुवा,NN
2857,को,PKO
2857, लागि,POP
2857, समिक्षा,NN
2857,मा,POP
2857, छ,VBX
2857, भन्ने,VBNE
2857,  मुडिज,NNP
2857, घोषणा,NNP
2857,सँग,POP
2857, जोडिएर,VBO
2857, फर्स्ट,NNP
2857, बोस्टोन,NNP
2857, कर्पोरेसन,NN
2857,को,PKO
2857, संरक्षक,NN
2857, सिएस,NNP
2857, फर्स्ट,NNP
2857, बोस्टोन,NNP
2857, इन्कर्पोरेटिड,NN
2857,द्वारा,POP
2857, जारी,JJ
2857, गरिएको,VBKO
2857, ऋण,NN
2857,लाई,PLAI
2857, मुडीज,NNP
2857, इन्भेस्टर्स,NNP
2857, सर्भिस,NNP
2857, इन्कर्पोरेटिड,NN
2857,द्वारा,POP
2857, गिराउने,VBNE
2857, काम,NN
2857,ले,PLE
2857, यो,DUM
2857, हप्ता,NN
2857, दलाल,NN
2857, समुदाय,NN
2857,माझ,PKO
2857, कम्पन,NN
2857, सञ्चार,NN
2857, गर्यो,VBF
2857, ।,YF
2858,तीव्र,JJ
2858, झट्का,NN
2858,सँगै,POP
2858, वाल,NNP
2858, स्ट्रिट,NNP
2858,का,PKO
2858, केही,DUM
2858, ठूला,JJM
2858, खेलाडी,NN
2858,हरू,HRU
2858, आफ्ना,PPR
2858, क्रियाकलाप,NN
2858,हरू,HRU
2858, मुनाफायोग्य,JJ
2858, हुने,VBNE
2858, गरी,VBO
2858, लगानी,NN
2858, गर्न,VBI
2858, आवश्यक,JJ
2858, असाधारण,JJ
2858, वित्तीय,JJ
2858,  हैसियत,NN
2858, कायम,JJ
2858, राख्न,VBI
2858, संघर्ष,NN
2858, गरिरहेका,VBKO
2858, छन्,VBX
2858, भन्ने,VBNE
2858,  वास्तविकता,NN
2858, प्रकट,JJ
2858, भयो,VBX
2858,  ।,YF
2859,धितोपत्र,NN
2859, फर्म,NN
2859,हरू,HRU
2859, तिनी,PP
2859,हरू,HRU
2859,ले,PLE
2859, आफ्नो,PPR
2859, दैनिक,JJ
2859, कार्य,NN
2859, सञ्चालन,NN
2859,मा,POP
2859, खर्च,NN
2859, उपलब्ध,JJ
2859, गराउन,VBI
2859, बिक्री,NN
2859, गर्ने,VBNE
2859, व्यापारीक,JJ
2859, कागजात,NN
2859," ,",YM
2859, अथवा,CC
2859, अल्पकालीन,JJ
2859, कर्पोरेट,JJ
2859, तमसुक,NN
2859,हरू,HRU
2859,को,PKO
2859, सब,JJ
2859,भन्दा,VBO
2859, ठूला,JJM
2859, जारीकर्ता,NN
2859,हरू,HRU
2859,मध्ये,POP
2859,का,PKO
2859, हुन्,VBX
2859, ।,YF
2860,सब,JJ
2860,भन्दा,VBO
2860, ठूला,JJM
2860, फर्म,NN
2860,हरू,HRU
2860,ले,PLE
2860, अझै,RBO
2860, आफ्ना,PPR
2860, व्यापारीक,JJ
2860, कागजात,NN
2860,हरू,HRU
2860,मा,POP
2860, उच्‍च,JJD
2860, मूल्याङ्कन,NN
2860,  कायम,JJ
2860, राखिराखेका,VBKO
2860, छन्,VBX
2860, ।,YF
2861,तर,CC
2861, सियर्सन,NNP
2861,को,PKO
2861, ऋण,NN
2861,मा,POP
2861, मुनाफा,NN
2861, सीमान्त,NN
2861, घटाउने,VBNE
2861, र,CC
2861, अन्य,DUM
2861, फर्म,NN
2861,हरू,HRU
2861,का,PKO
2861, लागि,POP
2861, आगामी,JJ
2861, सङ्कट,NN
2861,को,PKO
2861, सङ्केत,NN
2861, दिने,VBNE
2861, एउटा,CL
2861, चाल,NN
2861,को,PKO
2861, रूप,NN
2861,मा,POP
2861, मुडीज,NNP
2861,ले,PLE
2861, सियर्सन,NNP
2861,को,PKO
2861, व्यापारीक,JJ
2861, कागज,NN
2861, मूल्याङ्कन,NN
2861,  चाँडै,RBO
2861, घटाउन,VBI
2861, सकिने,VBNE
2861, चेतावनी,NN
2861, दियो,VBF
2861, ।,YF
2862,सियर्सन,NNP
2862,को,PKO
2862, ६२,CD
2862, %,SYM
2862, स्वामित्व,NN
2862, अमेरिकी,JJ
2862, एक्स्प्रेस,NNP
2862, कम्पनी,NN
2862,सँग,POP
2862, छ,VBX
2862, ।,YF
2863,१९८०,CD
2863, को,PKO
2863, दशक,NN
2863,को,PKO
2863, साँढे,JJ
2863, बजार,NN
2863,ले,PLE
2863, अमेरिकी,JJ
2863, धितोपत्र,NN
2863, व्यवसाय,NN
2863,लाई,PLAI
2863, रूपान्तरण,NN
2863, गरे,VBO
2863, जस्तै,RBO
2863, १९९०,CD
2863, को,PKO
2863, दशक,NN
2863,को,PKO
2863, अझ,RBO
2863, कठिन,JJ
2863, परिवेश,NN
2863, पनि,RP
2863, त्यस्तै,DUM
2863, हुनेछ,VBF
2863," ,",YM
2863, ‘‘,YQ
2863, मुडीज,NNP
2863,का,PKO
2863, एक,CD
2863, उपाध्यक्ष,NN
2863, क्रिस्टोफर,NNP
2863, टी.,FB
2863, माहोनी,NNP
2863, भन्नुहुन्छ,VBF
2863, ।,YF
2864,``,YQ
2864, उद्योग,NN
2864,को,PKO
2864, बृहत्,JJ
2864, पुनर्संरचना,NN
2864, सम्भव,JJ
2864, छ,VBX
2864, ।,YF
2864, ‘‘,YQ
2865,स्ट्यान्डर्ड,NNP
2865, एन्ड,CC
2865, पुअर्ज,NNP
2865, कर्पोरेसन,NN
2865, बताउँछ,VBF
2865, खास,JJ
2865, गरी,VBO
2865, फर्स्ट,NNP
2865, बोस्टोन,NNP
2865," ,",YM
2865, सियर्सन,NNP
2865, र,CC
2865, ड्रेक्सेल,NNP
2865, बर्नहाम,NNP
